ADM1_NAME,ADM2_NAME,year,fire_events,total_area_ha,max_area_ha,major_fires
Queensland,Southern Downs (R),2013,9,3670.6125334,2151.41883353,0
Queensland,Southern Downs (R),2014,11,5133.36678374,4710.97101453,0
Queensland,Southern Downs (R),2015,7,704.35838893,193.07208995,0
Queensland,Southern Downs (R),2016,12,1714.92139318,374.47578166,0
Queensland,Southern Downs (R),2017,18,4636.404347240001,2207.099251,0
Queensland,Southern Downs (R),2018,10,1994.00886169,1152.54090098,0
Queensland,Southern Downs (R),2019,6,38461.822409759996,34750.4502178,1
Queensland,Southern Downs (R),2020,8,2368.04602061,1625.9400984,0
Queensland,Southern Downs (R),2021,3,307.56311125,305.48435561,0
Queensland,Southern Downs (R),2022,5,901.65686929,373.00475823,0
Queensland,Southern Downs (R),2023,20,11180.92447574,2479.23048491,0
Queensland,Southern Downs (R),2024,13,1327.9799929600001,456.36014846,0
Queensland,Southern Downs (R),2025,12,1906.09807991,368.72304401,0
Queensland,Southern Downs (R),2026,5,462.2395021,273.14652299,0
Queensland,Tablelands (R),1984,1,21.14132683,21.14132683,0
Queensland,Tablelands (R),1985,1,56.46371896,56.46371896,0
Queensland,Tablelands (R),1986,1,117.79484521,117.79484521,0
Queensland,Tablelands (R),1987,2,747.73054629,665.84124201,0
Queensland,Tablelands (R),1988,3,291.68429354,215.52456753,0
Queensland,Tablelands (R),1989,7,13431.78652394,9773.23182183,0
Queensland,Tablelands (R),1990,7,13135.728918449999,5535.94310291,0
Queensland,Tablelands (R),1991,4,2116.82389501,894.54078693,0
Queensland,Tablelands (R),1992,11,24139.57549212,5160.57537679,0
Queensland,Tablelands (R),1993,1,186.4551733,186.4551733,0
Queensland,Tablelands (R),1994,2,1433.4485739,1423.97993281,0
Queensland,Tablelands (R),1995,2,5231.97938644,5060.63939492,0
Queensland,Tablelands (R),1996,7,24325.369016340002,18593.8221038,1
Queensland,Tablelands (R),1997,12,21509.3962998,16988.4631758,1
Queensland,Tablelands (R),1998,9,54791.73896689,20634.0822269,2
Queensland,Tablelands (R),1999,1,347.51275064,347.51275064,0
Queensland,Tablelands (R),2000,4,55151.34152026,29174.5430545,2
Queensland,Tablelands (R),2001,10,8596.95723603,5480.44195407,0
Queensland,Tablelands (R),2002,12,87173.6746484,48599.9889146,2
Queensland,Tablelands (R),2003,32,921158.65011831,865287.109723,3
Queensland,Tablelands (R),2004,45,1116582.13642096,598812.45206,4
Queensland,Tablelands (R),2005,50,175498.95456002,42976.9821513,4
Queensland,Tablelands (R),2006,38,1155539.60486346,1039385.02484,3
Queensland,Tablelands (R),2007,42,283459.30286985,135056.95942,6
Queensland,Tablelands (R),2008,33,206967.9052505,59137.7108239,5
Queensland,Tablelands (R),2009,53,281249.78586169,103777.464466,6
Queensland,Tablelands (R),2010,25,248809.36907618,92630.8359372,5
Queensland,Tablelands (R),2011,55,299425.38872362,107021.867234,6
Queensland,Tablelands (R),2012,45,737193.5825466,244517.471952,6
Queensland,Tablelands (R),2013,37,215013.1280796,80074.7527806,5
Queensland,Tablelands (R),2014,37,1441553.82604181,1261060.5992,5
Queensland,Tablelands (R),2015,55,372123.65074871,195984.262333,4
Queensland,Tablelands (R),2016,48,1205342.08905551,461651.157908,7
Queensland,Tablelands (R),2017,49,799442.17361939,433476.773134,11
Queensland,Tablelands (R),2018,49,577432.60959892,324863.779888,7
Queensland,Tablelands (R),2019,55,1138106.0147841,755862.992415,9
Queensland,Tablelands (R),2020,62,789844.8031695801,546217.885167,6
Queensland,Tablelands (R),2021,43,749339.8520030701,476598.897252,5
Queensland,Tablelands (R),2022,59,518879.15475361,287498.944399,6
Queensland,Tablelands (R),2023,64,302440.34566213,74136.6782272,7
Queensland,Tablelands (R),2024,63,1258633.9726177799,619459.525388,7
Queensland,Tablelands (R),2025,66,610315.22365079,157991.674704,8
Queensland,Tablelands (R),2026,23,153146.86812641,119872.69377,2
Queensland,Toowoomba (R),1940,2,10914.17457183,9980.17851759,0
Queensland,Toowoomba (R),1941,2,7400.578594279999,4316.10290119,0
Queensland,Toowoomba (R),1942,1,2249.96600325,2249.96600325,0
Queensland,Toowoomba (R),1948,1,698.45628208,698.45628208,0
Queensland,Toowoomba (R),1949,1,601.35344122,601.35344122,0
Queensland,Toowoomba (R),1951,1,2057.13489555,2057.13489555,0
Queensland,Toowoomba (R),1953,2,5474.709744780001,3130.25564213,0
Queensland,Toowoomba (R),1956,1,2412.7148216,2412.7148216,0
Queensland,Toowoomba (R),1957,4,20066.111950960003,15342.9177603,1
Queensland,Toowoomba (R),1960,1,1609.83565928,1609.83565928,0
Queensland,Toowoomba (R),1963,2,3008.13255154,2891.86252426,0
Queensland,Toowoomba (R),1964,2,19474.30529723,11638.2338098,1
Queensland,Toowoomba (R),1972,2,4142.19454684,4017.10608372,0
Queensland,Toowoomba (R),1973,2,188.25916987,109.94655831,0
Queensland,Toowoomba (R),1976,2,1083.9828382800001,700.67128296,0
Queensland,Toowoomba (R),1979,5,12855.4507587,5722.47736245,0
Queensland,Toowoomba (R),1980,5,5661.22433376,2518.45656526,0
Queensland,Toowoomba (R),1981,1,470.69031448,470.69031448,0
Queensland,Toowoomba (R),1985,1,7.14447652,7.14447652,0
Queensland,Toowoomba (R),1986,3,267.38392814,153.79115461,0
Queensland,Toowoomba (R),1989,1,127.59133373,127.59133373,0
Queensland,Toowoomba (R),1990,1,67.25134918,67.25134918,0
Queensland,Toowoomba (R),1991,9,5870.16112843,2521.13661737,0
Queensland,Toowoomba (R),1992,5,7168.52359956,3586.76013205,0
Queensland,Toowoomba (R),1993,2,1838.94070267,1461.06556888,0
Queensland,Toowoomba (R),1994,1,398.10334995,398.10334995,0
Queensland,Toowoomba (R),1995,1,329.88320793,329.88320793,0
Queensland,Toowoomba (R),1996,7,1777.24461067,1076.60957841,0
Queensland,Toowoomba (R),1997,7,4722.66165077,3626.36000478,0
Queensland,Toowoomba (R),1998,2,6338.3951523,3551.04367731,0
Queensland,Toowoomba (R),1999,6,10430.33931164,3974.17203735,0
Queensland,Toowoomba (R),2000,8,11244.1828093,5583.78837971,0
Queensland,Toowoomba (R),2001,3,5415.7049298,3794.18307768,0
Queensland,Toowoomba (R),2002,3,1671.1588440799999,1577.56650367,0
Queensland,Toowoomba (R),2003,8,13075.36405362,4486.30483408,0
Queensland,Toowoomba (R),2004,9,15291.633830589999,4721.2503947,0
Queensland,Toowoomba (R),2005,13,30507.27243045,5834.35028815,0
Queensland,Toowoomba (R),2006,9,489.727239,258.8995177,0
Queensland,Toowoomba (R),2007,10,2736.92440389,2091.09288763,0
Queensland,Toowoomba (R),2008,7,9223.201976870001,4112.83365794,0
Queensland,Toowoomba (R),2009,5,3987.42862885,2040.01666128,0
Queensland,Toowoomba (R),2011,2,478.88096247,437.34365321,0
Queensland,Toowoomba (R),2012,9,6998.03917826,2942.30730039,0
Queensland,Toowoomba (R),2013,3,226.63426108,172.33187411,0
Queensland,Toowoomba (R),2014,8,7575.78637686,3927.87092782,0
Queensland,Toowoomba (R),2015,4,3396.10611584,3298.69128131,0
Queensland,Toowoomba (R),2016,6,135.69519578,54.35658887,0
Queensland,Toowoomba (R),2017,8,2828.86484635,2052.20137872,0
Queensland,Toowoomba (R),2018,11,3750.32912928,1899.89234526,0
Queensland,Toowoomba (R),2019,16,1838.6033312,1216.52162551,0
Queensland,Toowoomba (R),2020,22,22820.90940815,4519.47909682,0
Queensland,Toowoomba (R),2021,7,868.65709866,373.54798847,0
Queensland,Toowoomba (R),2022,13,10630.67747048,2340.9346223,0
Queensland,Toowoomba (R),2023,16,9805.34867801,2747.4844611,0
Queensland,Toowoomba (R),2024,7,12348.12786915,4314.71706776,0
Queensland,Toowoomba (R),2025,9,14115.683403250001,10736.8482399,1
Queensland,Toowoomba (R),2026,5,3057.12035567,1554.29836549,0
Queensland,Townsville (C),1984,8,14.48213031,7.87614328,0
Queensland,Townsville (C),1985,3,14.0310688,8.78911264,0
Queensland,Townsville (C),1986,1,31.54505469,31.54505469,0
Queensland,Townsville (C),1987,5,1006.60049408,492.46144815,0
Queensland,Townsville (C),1988,2,121.51301438,120.11889746,0
Queensland,Townsville (C),1989,5,606.03685492,270.61826235,0
Queensland,Townsville (C),1990,7,2397.4593030799997,1162.0758059,0
Queensland,Townsville (C),1992,1,47.39139126,47.39139126,0
Queensland,Townsville (C),1993,2,41.106290810000004,35.94294699,0
Queensland,Townsville (C),1994,2,1190.0502268500002,1063.64714309,0
Queensland,Townsville (C),1996,4,1828.34423045,1039.63050134,0
Queensland,Townsville (C),1997,5,2496.78576007,1693.155827,0
Queensland,Townsville (C),2000,3,11329.74689609,9154.64196081,0
Queensland,Townsville (C),2001,2,24.01258722,16.80036082,0
Queensland,Townsville (C),2002,15,5829.310872370001,2085.12559865,0
Queensland,Townsville (C),2003,15,11755.083970220001,3874.63514057,0
Queensland,Townsville (C),2004,33,7146.60248451,3974.32591173,0
Queensland,Townsville (C),2005,27,3592.9017462799998,900.33704139,0
Queensland,Townsville (C),2006,22,11361.99336986,2674.96191029,0
Queensland,Townsville (C),2007,31,10180.01558819,2836.69708813,0
Queensland,Townsville (C),2008,38,8371.53645688,2147.85418129,0
Queensland,Townsville (C),2009,32,55892.05883876,26207.9980418,1
Queensland,Townsville (C),2010,13,4037.48334919,1033.14939665,0
Queensland,Townsville (C),2011,35,26766.59027947,8285.25576358,0
Queensland,Townsville (C),2012,21,10094.7827708,2546.69806954,0
Queensland,Townsville (C),2013,25,9634.97806333,2101.40531518,0
Queensland,Townsville (C),2014,14,6093.77447124,2341.06664197,0
Queensland,Townsville (C),2015,13,4992.88159646,2511.80362338,0
Queensland,Townsville (C),2016,25,14635.70146442,6710.62508744,0
Queensland,Townsville (C),2017,17,4005.39533393,1417.45440889,0
Queensland,Townsville (C),2018,23,27031.68969489,7979.91459123,0
Queensland,Townsville (C),2019,23,13913.941118499999,2835.12788045,0
Queensland,Townsville (C),2020,31,28568.055718440002,13290.7882453,1
Queensland,Townsville (C),2021,25,10797.13024744,2924.11278388,0
Queensland,Townsville (C),2022,18,5628.564405489999,2152.75574241,0
Queensland,Townsville (C),2023,27,19021.033837839997,6207.3682345,0
Queensland,Townsville (C),2024,34,18392.3214104,6550.8856449,0
Queensland,Townsville (C),2025,31,33556.25042984,12183.7456149,1
Queensland,Townsville (C),2026,18,4752.37670296,1622.49200076,0
Queensland,Western Downs (R),1930,1,8.29348455,8.29348455,0
Queensland,Western Downs (R),1937,3,561.54731299,290.61856641,0
Queensland,Western Downs (R),1938,1,5.63464139,5.63464139,0
Queensland,Western Downs (R),1939,3,3533.8827822000003,3345.37852883,0
Queensland,Western Downs (R),1940,11,128108.416421,125767.504187,1
Queensland,Western Downs (R),1941,7,17498.13543764,6476.88742731,0
Queensland,Western Downs (R),1942,7,12661.00264262,8426.25138112,0
Queensland,Western Downs (R),1943,8,3841.96826509,1163.82093505,0
Queensland,Western Downs (R),1944,12,26623.775668950002,8917.74659165,0
Queensland,Western Downs (R),1945,4,561.7693454,226.97219969,0
Queensland,Western Downs (R),1946,6,10270.84032319,5397.00987608,0
Queensland,Western Downs (R),1947,2,1017.48581285,752.87876871,0
Queensland,Western Downs (R),1948,10,34833.9476536,20731.1169658,1
Queensland,Western Downs (R),1949,3,5516.608095590001,5174.28596233,0
Queensland,Western Downs (R),1950,3,49.087521880000004,26.54768595,0
Queensland,Western Downs (R),1951,14,101495.55789493001,43445.818012,2
Queensland,Western Downs (R),1952,8,44494.15595168,22154.1640083,2
Queensland,Western Downs (R),1953,6,6859.83380547,2450.61567517,0
Queensland,Western Downs (R),1954,1,343.57098854,343.57098854,0
Queensland,Western Downs (R),1955,4,3018.27670253,2311.50453828,0
Queensland,Western Downs (R),1956,6,25840.99638228,23533.2640818,1
Queensland,Western Downs (R),1957,16,58033.17445719,23093.2621873,2
Queensland,Western Downs (R),1958,6,21246.660108300002,20793.0184794,1
Queensland,Western Downs (R),1959,2,454.44721359999994,320.53891931,0
Queensland,Western Downs (R),1960,9,1789.21283961,544.20466554,0
Queensland,Western Downs (R),1961,7,591.1792889000001,248.46850249,0
Queensland,Western Downs (R),1962,3,9832.093648940001,5283.66415106,0
Queensland,Western Downs (R),1963,7,1046.2004232699999,328.82934184,0
Queensland,Western Downs (R),1964,6,3425.67792387,1671.41113279,0
Queensland,Western Downs (R),1965,5,4739.5333994699995,4473.8273953,0
Queensland,Western Downs (R),1966,3,57.23864474,42.86682088,0
Queensland,Western Downs (R),1967,9,4188.02609444,1747.17585459,0
Queensland,Western Downs (R),1968,3,1165.94705207,594.46642319,0
Queensland,Western Downs (R),1969,6,217.60819418,121.28066902,0
Queensland,Western Downs (R),1970,6,238.28408819,186.19245511,0
Queensland,Western Downs (R),1971,4,10318.823104340001,9974.32941129,0
Queensland,Western Downs (R),1972,7,19466.605295089998,10502.2747484,1
Queensland,Western Downs (R),1973,4,5017.165144279999,4426.60033891,0
Queensland,Western Downs (R),1974,6,1269.60980697,480.88286765,0
Queensland,Western Downs (R),1975,5,1424.7278055400002,1086.53012601,0
Queensland,Western Downs (R),1976,5,1563.9879022700002,1138.31386997,0
Queensland,Western Downs (R),1977,7,1460.86347688,452.27658422,0
Queensland,Western Downs (R),1978,4,1559.8535605299999,1034.166579,0
Queensland,Western Downs (R),1979,7,10452.4681167,6678.02350226,0
Queensland,Western Downs (R),1980,7,8794.28848051,2201.90109671,0
Queensland,Western Downs (R),1981,1,525.34549468,525.34549468,0
Queensland,Western Downs (R),1982,2,6777.15311358,4377.564572,0
Queensland,Western Downs (R),1983,2,2596.8573302,2103.37354418,0
Queensland,Western Downs (R),1984,1,78.30887903,78.30887903,0
Queensland,Western Downs (R),1989,2,4.24165819,2.70683866,0
Queensland,Western Downs (R),1990,8,5981.697412420001,1756.55556619,0
Queensland,Western Downs (R),1991,8,18739.70625613,5016.68520947,0
Queensland,Western Downs (R),1992,7,10084.58537286,4908.36612188,0
Queensland,Western Downs (R),1993,13,25133.85034186,6871.37834663,0
Queensland,Western Downs (R),1994,9,23226.200712550002,11494.4240014,1
Queensland,Western Downs (R),1995,12,9703.312441600001,5571.13101571,0
Queensland,Western Downs (R),1996,10,13623.2021455,5367.39736147,0
Queensland,Western Downs (R),1997,7,16908.91593675,7910.37350765,0
Queensland,Western Downs (R),1998,8,10348.3094068,3492.81610004,0
Queensland,Western Downs (R),1999,27,60735.88564449,10035.5839568,1
Queensland,Western Downs (R),2000,23,58127.56037169,9883.33576092,0
Queensland,Western Downs (R),2001,13,26879.74799168,7794.5400897,0
Queensland,Western Downs (R),2002,26,47828.98551321,7605.39891007,0
Queensland,Western Downs (R),2003,21,30210.32828988,7756.87291744,0
Queensland,Western Downs (R),2004,26,41192.44626193,6397.39068824,0
Queensland,Western Downs (R),2005,21,43483.8069177,9519.42741878,0
Queensland,Western Downs (R),2006,25,19258.04535256,4863.19816735,0
Queensland,Western Downs (R),2007,28,36655.39719901,5967.29678014,0
Queensland,Western Downs (R),2008,16,24843.14004862,6163.77668154,0
Queensland,Western Downs (R),2009,24,38640.754121599995,5821.64679027,0
Queensland,Western Downs (R),2010,5,3905.93879688,3089.27133474,0
Queensland,Western Downs (R),2011,34,89260.98759784,9700.84811177,0
Queensland,Western Downs (R),2012,27,111297.22653544,18751.6103944,4
Queensland,Western Downs (R),2013,18,63034.083736040004,22123.9844506,1
Queensland,Western Downs (R),2014,19,14187.90095997,4208.06040249,0
Queensland,Western Downs (R),2015,18,25003.2018589,6416.14639589,0
Queensland,Western Downs (R),2016,24,31088.36528189,7076.8057421,0
Queensland,Western Downs (R),2017,17,14704.92647539,2365.57151277,0
Queensland,Western Downs (R),2018,20,21389.74173155,4978.87882428,0
Queensland,Western Downs (R),2019,35,54117.19162224,7945.38410605,0
Queensland,Western Downs (R),2020,30,27843.9433707,3723.14474398,0
Queensland,Western Downs (R),2021,32,40802.40737612,4321.96008888,0
Queensland,Western Downs (R),2022,11,16524.00071289,5154.27664518,0
Queensland,Western Downs (R),2023,40,159885.34005923,45674.1626285,3
Queensland,Western Downs (R),2024,41,63827.92509076,6079.23494785,0
Queensland,Western Downs (R),2025,40,97328.87272052,26679.0422721,1
Queensland,Western Downs (R),2026,12,15059.61474719,5466.75689913,0
Queensland,Whitsunday (R),1977,1,332.27793719,332.27793719,0
Queensland,Whitsunday (R),1980,5,834.59720351,621.80360896,0
Queensland,Whitsunday (R),1985,3,1408.3271608,1357.98286301,0
Queensland,Whitsunday (R),1986,9,325.9773438,115.96674145,0
Queensland,Whitsunday (R),1987,6,415.89592879,131.75488935,0
Queensland,Whitsunday (R),1988,3,163.66215183,72.1887029,0
Queensland,Whitsunday (R),1989,6,168.19053636,84.12790268,0
Queensland,Whitsunday (R),1990,4,829.8927095000001,596.16136509,0
Queensland,Whitsunday (R),1991,4,524.60606075,217.77184009,0
Queensland,Whitsunday (R),1992,13,1004.46447045,258.29479447,0
Queensland,Whitsunday (R),1993,3,136.50901206999998,62.61704623,0
Queensland,Whitsunday (R),1994,6,544.9344884200001,343.61833023,0
Queensland,Whitsunday (R),1995,8,477.23177444,258.94358026,0
Queensland,Whitsunday (R),1996,5,6470.10584525,6065.3513157,0
Queensland,Whitsunday (R),1997,7,241.07985202999998,114.17403266,0
Queensland,Whitsunday (R),1998,7,1959.49661824,1718.19483625,0
Queensland,Whitsunday (R),1999,7,4982.60281174,4387.74220896,0
Queensland,Whitsunday (R),2002,2,3465.5798508099997,3460.01257813,0
Queensland,Whitsunday (R),2003,1,360.98023049,360.98023049,0
Queensland,Whitsunday (R),2004,1,15.43637648,15.43637648,0
Queensland,Whitsunday (R),2005,7,9416.57893512,6786.14907607,0
Queensland,Whitsunday (R),2006,6,3116.17957601,2573.04887816,0
Queensland,Whitsunday (R),2007,4,115.08007423000001,78.75046862,0
Queensland,Whitsunday (R),2008,6,926.84517339,374.69786577,0
Queensland,Whitsunday (R),2009,2,1539.76901555,1530.28780633,0
Queensland,Whitsunday (R),2010,7,177.69824008,58.74131314,0
Queensland,Whitsunday (R),2011,6,670.2031428700001,354.36598477,0
Queensland,Whitsunday (R),2012,6,5814.137709619999,5480.39849094,0
Queensland,Whitsunday (R),2013,9,2458.26590074,943.49569381,0
Queensland,Whitsunday (R),2014,4,747.03699897,698.95026783,0
Queensland,Whitsunday (R),2015,4,2966.62003529,2316.07467547,0
Queensland,Whitsunday (R),2016,2,394.23170458,326.49954274,0
Queensland,Whitsunday (R),2017,3,1734.1085765399998,1709.76701973,0
Queensland,Whitsunday (R),2018,9,10072.531599560001,8078.7175145,0
Queensland,Whitsunday (R),2019,5,266.94804843,108.7993756,0
Queensland,Whitsunday (R),2020,9,1989.8193937199999,1364.28786458,0
Queensland,Whitsunday (R),2021,8,2510.63657951,1459.38552925,0
Queensland,Whitsunday (R),2022,8,5208.03472341,3282.51166361,0
Queensland,Whitsunday (R),2023,13,2529.10437862,1790.04121477,0
Queensland,Whitsunday (R),2024,11,63178.04552932,59438.7594982,1
Queensland,Whitsunday (R),2025,14,3055.79775707,1684.09871507,0
Queensland,Whitsunday (R),2026,5,3.34078259,1.49832249,0
